  t  q1  q2  q3  u1  u2  u3
   61.2000   1.586887E-02   2.116943E-04   4.828117E+01  -4.695079E-03   1.074741E-05   9.492432E-01
   61.2500   1.566070E-02   2.109667E-04   4.832864E+01  -3.422212E-03  -4.739598E-05   9.493786E-01
   61.3000   1.553731E-02   2.082265E-04   4.837611E+01  -1.472122E-03  -3.851873E-05   9.495207E-01
   61.3500   1.551812E-02   2.084041E-04   4.842359E+01   7.905282E-04   3.906303E-05   9.496688E-01
   61.4000   1.562144E-02   2.103981E-04   4.847108E+01   3.297876E-03   2.573146E-05   9.498164E-01
   61.4500   1.584042E-02   2.105562E-04   4.851857E+01   5.350187E-03  -1.050696E-05   9.499636E-01
   61.5000   1.613596E-02   2.111180E-04   4.856607E+01   6.241063E-03   4.580510E-05   9.501125E-01
   61.5500   1.645169E-02   2.143201E-04   4.861358E+01   6.341511E-03   5.922377E-05   9.502620E-01
   61.6000   1.676026E-02   2.155713E-04   4.866110E+01   5.808721E-03  -5.252728E-06   9.504125E-01
   61.6500   1.701007E-02   2.154882E-04   4.870862E+01   3.995025E-03   1.797221E-05   9.505635E-01
   61.7000   1.714992E-02   2.173964E-04   4.875615E+01   1.591561E-03   4.294029E-05   9.507153E-01
   61.7500   1.716802E-02   2.182410E-04   4.880369E+01  -9.362328E-04  -1.284078E-05   9.508632E-01
   61.8000   1.705224E-02   2.168107E-04   4.885124E+01  -3.682492E-03  -3.240572E-05   9.510069E-01
   61.8500   1.681007E-02   2.156428E-04   4.889880E+01  -5.792428E-03  -1.812990E-05   9.511532E-01
   61.9000   1.649473E-02   2.143903E-04   4.894636E+01  -6.629328E-03  -3.502031E-05   9.513023E-01
   61.9500   1.616502E-02   2.123465E-04   4.899393E+01  -6.393564E-03  -4.112688E-05   9.514516E-01
   62.0000   1.587059E-02   2.108558E-04   4.904150E+01  -5.232071E-03  -1.620901E-05   9.516007E-01
   62.0500   1.565750E-02   2.103520E-04   4.908909E+01  -3.145027E-03  -9.739349E-06   9.517493E-01
   62.1000   1.556465E-02   2.097036E-04   4.913668E+01  -5.525223E-04  -1.176230E-05   9.518968E-01
   62.1500   1.559963E-02   2.097733E-04   4.918428E+01   1.905943E-03   1.767422E-05   9.520426E-01
   62.2000   1.575110E-02   2.111098E-04   4.923188E+01   4.107645E-03   2.805135E-05   9.521878E-01
   62.2500   1.600248E-02   2.121286E-04   4.927949E+01   5.826294E-03   1.418276E-05   9.523343E-01
   62.3000   1.631757E-02   2.131254E-04   4.932711E+01   6.603774E-03   3.140018E-05   9.524830E-01
   62.3500   1.664327E-02   2.153822E-04   4.937474E+01   6.222818E-03   5.385103E-05   9.526306E-01
   62.4000   1.692438E-02   2.175053E-04   4.942238E+01   4.888974E-03   2.256140E-05   9.527751E-01
   62.4500   1.712098E-02   2.176185E-04   4.947002E+01   2.884092E-03  -1.021243E-05   9.529214E-01
   62.5000   1.720155E-02   2.176547E-04   4.951767E+01   2.455531E-04   1.836773E-05   9.530691E-01
   62.5500   1.714593E-02   2.187454E-04   4.956533E+01  -2.397835E-03   1.024870E-05   9.532143E-01
   62.6000   1.696907E-02   2.178091E-04   4.961299E+01  -4.639964E-03  -4.312031E-05   9.533559E-01
   62.6500   1.668466E-02   2.157830E-04   4.966066E+01  -6.678867E-03  -2.545182E-05   9.534929E-01
   62.7000   1.631579E-02   2.152212E-04   4.970834E+01  -7.849458E-03  -9.934441E-06   9.536255E-01
   62.7500   1.592269E-02   2.136366E-04   4.975602E+01  -7.689030E-03  -5.452830E-05   9.537543E-01
   62.8000   1.555888E-02   2.109565E-04   4.980372E+01  -6.773395E-03  -3.638521E-05   9.538789E-01
   62.8500   1.526530E-02   2.101282E-04   4.985141E+01  -4.666580E-03  -9.914238E-06   9.540052E-01
   62.9000   1.511413E-02   2.090954E-04   4.989912E+01  -1.282968E-03  -2.866420E-05   9.541364E-01
   62.9500   1.514027E-02   2.082354E-04   4.994683E+01   2.330939E-03   3.612383E-06   9.542715E-01
   63.0000   1.534089E-02   2.097879E-04   4.999454E+01   5.577516E-03   5.350012E-05   9.544080E-01
   63.0500   1.568496E-02   2.124240E-04   5.004227E+01   8.013274E-03   4.162889E-05   9.545416E-01
   63.1000   1.611768E-02   2.139638E-04   5.009000E+01   8.990528E-03   2.963040E-05   9.546728E-01
   63.1500   1.655792E-02   2.160364E-04   5.013773E+01   8.437800E-03   5.076781E-05   9.548052E-01
   63.2000   1.694765E-02   2.182268E-04   5.018548E+01   7.033475E-03   2.870989E-05   9.549431E-01
   63.2500   1.724000E-02   2.192438E-04   5.023323E+01   4.371767E-03   2.336605E-05   9.550801E-01
   63.3000   1.737097E-02   2.205804E-04   5.028099E+01   8.854368E-04   1.858569E-05   9.552150E-01
   63.3500   1.733373E-02   2.202270E-04   5.032875E+01  -2.322652E-03  -3.242320E-05   9.553533E-01
   63.4000   1.714258E-02   2.183691E-04   5.037652E+01  -5.269920E-03  -2.935510E-05   9.554930E-01
   63.4500   1.682278E-02   2.174388E-04   5.042430E+01  -7.259235E-03  -1.810593E-05   9.556344E-01
   63.5000   1.644106E-02   2.157272E-04   5.047208E+01  -7.828256E-03  -4.938029E-05   9.557761E-01
   63.5500   1.605665E-02   2.132567E-04   5.051988E+01  -7.378345E-03  -4.022636E-05   9.559160E-01
   63.6000   1.572185E-02   2.120222E-04   5.056768E+01  -5.811260E-03  -1.292835E-05   9.560553E-01
   63.6500   1.549224E-02   2.113452E-04   5.061548E+01  -3.272706E-03  -1.657717E-05   9.561925E-01
   63.7000   1.540013E-02   2.106069E-04   5.066330E+01  -3.917882E-04  -7.719947E-06   9.563271E-01
   63.7500   1.545035E-02   2.110188E-04   5.071112E+01   2.341047E-03   2.468973E-05   9.564598E-01
   63.8000   1.562770E-02   2.125649E-04   5.075894E+01   4.669918E-03   2.976868E-05   9.565901E-01
   63.8500   1.590520E-02   2.136994E-04   5.080677E+01   6.273354E-03   1.829777E-05   9.567197E-01
   63.9000   1.623594E-02   2.150008E-04   5.085461E+01   6.758377E-03   3.803699E-05   9.568499E-01
   63.9500   1.656175E-02   2.173240E-04   5.090246E+01   6.082516E-03   4.842427E-05   9.569784E-01
   64.0000   1.683139E-02   2.189163E-04   5.095031E+01   4.615454E-03   9.568876E-06   9.571066E-01
   64.0500   1.701253E-02   2.187547E-04   5.099817E+01   2.523800E-03  -4.853062E-06   9.572382E-01
   64.1000   1.707423E-02   2.192715E-04   5.104604E+01  -1.083835E-04   2.466762E-05   9.573706E-01
   64.1500   1.700328E-02   2.201672E-04   5.109391E+01  -2.680836E-03  -1.121264E-06   9.574994E-01
   64.2000   1.681124E-02   2.188369E-04   5.114179E+01  -4.960634E-03  -4.376797E-05   9.576244E-01
   64.2500   1.651206E-02   2.170489E-04   5.118967E+01  -6.909965E-03  -2.015933E-05   9.577458E-01
   64.3000   1.614107E-02   2.162373E-04   5.123756E+01  -7.637250E-03  -2.639888E-05   9.578662E-01
   64.3500   1.577424E-02   2.138274E-04   5.128546E+01  -6.840035E-03  -6.257242E-05   9.579886E-01
   64.4000   1.547154E-02   2.114389E-04   5.133336E+01  -5.134501E-03  -2.153944E-05   9.581127E-01
   64.4500   1.527339E-02   2.116414E-04   5.138127E+01  -2.682400E-03   1.847066E-05   9.582349E-01
   64.5000   1.521375E-02   2.119076E-04   5.142918E+01   3.444192E-04  -1.350732E-05   9.583543E-01
   64.5500   1.529828E-02   2.113459E-04   5.147710E+01   2.838074E-03   9.422532E-06   9.584697E-01
   64.6000   1.548226E-02   2.133719E-04   5.152503E+01   4.438897E-03   5.938679E-05   9.585800E-01
   64.6500   1.573710E-02   2.154349E-04   5.157296E+01   5.680336E-03   1.177434E-05   9.586894E-01
   64.7000   1.603526E-02   2.152028E-04   5.162090E+01   6.051177E-03  -2.303303E-06   9.588019E-01
   64.7500   1.632364E-02   2.165922E-04   5.166884E+01   5.358580E-03   5.636355E-05   9.589181E-01
   64.8000   1.656794E-02   2.190858E-04   5.171679E+01   4.420126E-03   2.264479E-05   9.590378E-01
   64.8500   1.675722E-02   2.186824E-04   5.176474E+01   2.972899E-03  -2.096312E-05   9.591601E-01
   64.9000   1.684486E-02   2.190092E-04   5.181271E+01   3.765525E-04   4.108562E-05   9.592787E-01
   64.9500   1.679321E-02   2.212379E-04   5.186067E+01  -2.368293E-03   2.102240E-05   9.593901E-01
   65.0000   1.661363E-02   2.198807E-04   5.190864E+01  -4.816022E-03  -6.423645E-05   9.594952E-01
   65.0500   1.631239E-02   2.171092E-04   5.195662E+01  -7.137858E-03  -2.930867E-05   9.595978E-01
   65.1000   1.592375E-02   2.165766E-04   5.200460E+01  -8.047586E-03  -1.313710E-05   9.597026E-01
   65.1500   1.554018E-02   2.143335E-04   5.205259E+01  -7.065447E-03  -7.334144E-05   9.598109E-01
   65.2000   1.522786E-02   2.113085E-04   5.210059E+01  -5.380465E-03  -2.508467E-05   9.599191E-01
   65.2500   1.501562E-02   2.118673E-04   5.214858E+01  -2.892477E-03   2.640403E-05   9.600262E-01
   65.3000   1.495854E-02   2.118043E-04   5.219659E+01   7.146958E-04  -3.448804E-05   9.601357E-01
   65.3500   1.508149E-02   2.101832E-04   5.224460E+01   4.046047E-03  -2.954369E-06   9.602490E-01
   65.4000   1.534480E-02   2.127526E-04   5.229261E+01   6.322869E-03   9.379234E-05   9.603604E-01
   65.4500   1.571306E-02   2.162377E-04   5.234063E+01   8.448424E-03   1.580212E-05   9.604738E-01
   65.5000   1.616406E-02   2.155123E-04   5.238866E+01   9.088789E-03  -1.407242E-06   9.605897E-01
   65.5500   1.658121E-02   2.186340E-04   5.243669E+01   7.379669E-03   1.149972E-04   9.607009E-01
   65.6000   1.689452E-02   2.231989E-04   5.248473E+01   5.095865E-03   3.126407E-05   9.608084E-01
   65.6500   1.707491E-02   2.216181E-04   5.253277E+01   1.863191E-03  -6.057974E-05   9.609133E-01
   65.7000   1.706132E-02   2.206597E-04   5.258082E+01  -2.416608E-03   3.207546E-05   9.610187E-01
   65.7500   1.685254E-02   2.224916E-04   5.262888E+01  -5.627124E-03   2.995952E-06   9.611261E-01
   65.8000   1.652601E-02   2.192575E-04   5.267693E+01  -7.259860E-03  -1.153444E-04   9.612373E-01
   65.8500   1.613299E-02   2.149195E-04   5.272500E+01  -8.381117E-03  -2.581405E-05   9.613517E-01
   65.9000   1.571469E-02   2.159245E-04   5.277307E+01  -7.936581E-03   2.584103E-05   9.614661E-01
   65.9500   1.537572E-02   2.142914E-04   5.282115E+01  -5.427576E-03  -9.080416E-05   9.615810E-01
   66.0000   1.517143E-02   2.102520E-04   5.286923E+01  -2.837226E-03  -2.837322E-05   9.616951E-01
   66.0500   1.509680E-02   2.121876E-04   5.291732E+01   5.817765E-05   7.383048E-05   9.618092E-01
   66.1000   1.519658E-02   2.137944E-04   5.296541E+01   3.985848E-03  -2.665792E-05   9.619259E-01
   66.1500   1.547491E-02   2.118956E-04   5.301351E+01   6.780569E-03  -4.659824E-06   9.620432E-01
   66.2000   1.584762E-02   2.152213E-04   5.306161E+01   8.027819E-03   1.165141E-04   9.621604E-01
   66.2500   1.627662E-02   2.194307E-04   5.310972E+01   9.082758E-03   2.061519E-05   9.622804E-01
   66.3000   1.672748E-02   2.184527E-04   5.315784E+01   8.485986E-03  -1.536241E-05   9.624018E-01
   66.3500   1.708804E-02   2.208122E-04   5.320596E+01   5.763709E-03   1.016167E-04   9.625217E-01
   66.4000   1.730475E-02   2.248434E-04   5.325409E+01   2.976783E-03   1.990526E-05   9.626418E-01
   66.4500   1.737799E-02   2.226386E-04   5.330223E+01  -2.711684E-04  -7.158249E-05   9.627612E-01
   66.5000   1.726069E-02   2.213793E-04   5.335037E+01  -4.409784E-03   3.095568E-05   9.628788E-01
   66.5500   1.695608E-02   2.233016E-04   5.339852E+01  -7.495903E-03   6.628209E-06   9.629926E-01
   66.6000   1.653699E-02   2.201390E-04   5.344667E+01  -9.100024E-03  -1.172091E-04   9.631032E-01
   66.6500   1.605855E-02   2.152060E-04   5.349483E+01  -9.841921E-03  -4.982549E-05   9.632166E-01
   66.7000   1.558297E-02   2.151516E-04   5.354299E+01  -8.788340E-03   1.826921E-05   9.633325E-01
   66.7500   1.521762E-02   2.139819E-04   5.359116E+01  -5.570422E-03  -7.418864E-05   9.634487E-01
   66.8000   1.503023E-02   2.102523E-04   5.363934E+01  -2.003764E-03  -3.610260E-05   9.635647E-01
   66.8500   1.501612E-02   2.117585E-04   5.368752E+01   1.538733E-03   7.561356E-05   9.636801E-01
   66.9000   1.519537E-02   2.143530E-04   5.373570E+01   5.639886E-03   5.586793E-06   9.637958E-01
   66.9500   1.556046E-02   2.134418E-04   5.378390E+01   8.610687E-03  -6.423574E-06   9.639122E-01
   67.0000   1.602449E-02   2.160459E-04   5.383209E+01   9.749106E-03   1.047356E-04   9.640303E-01
   67.0500   1.652579E-02   2.207779E-04   5.388030E+01   1.021468E-02   5.034316E-05   9.641515E-01
   67.1000   1.702338E-02   2.208213E-04   5.392851E+01   9.332635E-03  -1.989161E-05   9.642766E-01
   67.1500   1.741924E-02   2.221144E-04   5.397673E+01   6.183103E-03   8.368110E-05   9.644017E-01
   67.2000   1.763673E-02   2.264360E-04   5.402495E+01   2.646276E-03   4.316795E-05   9.645265E-01
   67.2500   1.768753E-02   2.247657E-04   5.407318E+01  -7.239173E-04  -8.541811E-05   9.646544E-01
   67.3000   1.754690E-02   2.221674E-04   5.412142E+01  -4.993642E-03   1.009676E-05   9.647811E-01
   67.3500   1.720581E-02   2.242134E-04   5.416966E+01  -8.263965E-03   2.429183E-05   9.649047E-01
   67.4000   1.675726E-02   2.214251E-04   5.421791E+01  -9.445875E-03  -1.276914E-04   9.650282E-01
   67.4500   1.627084E-02   2.156131E-04   5.426616E+01  -9.922893E-03  -5.937105E-05   9.651530E-01
   67.5000   1.578789E-02   2.161661E-04   5.431442E+01  -9.023330E-03   4.700076E-05   9.652761E-01
   67.5500   1.541046E-02   2.158993E-04   5.436269E+01  -5.767806E-03  -7.766739E-05   9.653971E-01
   67.6000   1.521286E-02   2.111608E-04   5.441096E+01  -2.316771E-03  -5.751544E-05   9.655160E-01
   67.6500   1.517336E-02   2.125721E-04   5.445924E+01   8.859032E-04   9.082521E-05   9.656337E-01
   67.7000   1.531833E-02   2.158586E-04   5.450752E+01   4.949819E-03   9.243686E-06   9.657514E-01
   67.7500   1.565003E-02   2.143718E-04   5.455581E+01   7.954637E-03  -2.738081E-05   9.658684E-01
   67.8000   1.608126E-02   2.162908E-04   5.460411E+01   9.124423E-03   1.023514E-04   9.659881E-01
   67.8500   1.655166E-02   2.215561E-04   5.465241E+01   9.541087E-03   7.282573E-05   9.661086E-01
   67.9000   1.700882E-02   2.225398E-04   5.470072E+01   8.345489E-03  -1.242344E-05   9.662244E-01
   67.9500   1.734939E-02   2.231137E-04   5.474904E+01   5.053159E-03   4.818542E-05   9.663385E-01
   68.0000   1.751196E-02   2.258541E-04   5.479736E+01   1.582353E-03   3.008324E-05   9.664571E-01
   68.0500   1.751212E-02   2.248668E-04   5.484568E+01  -1.663255E-03  -5.412793E-05   9.665784E-01
   68.1000   1.733433E-02   2.230838E-04   5.489401E+01  -5.496184E-03   2.263969E-07   9.666953E-01
   68.1500   1.698110E-02   2.236626E-04   5.494235E+01  -8.263726E-03  -8.974414E-06   9.668101E-01
   68.2000   1.653749E-02   2.206967E-04   5.499069E+01  -9.324400E-03  -9.562663E-05   9.669248E-01
   68.2500   1.606199E-02   2.167852E-04   5.503904E+01  -9.503806E-03  -4.061682E-05   9.670386E-01
   68.3000   1.561073E-02   2.165625E-04   5.508740E+01  -8.281836E-03   1.168051E-05   9.671496E-01
   68.3500   1.526465E-02   2.155358E-04   5.513576E+01  -5.302054E-03  -6.208430E-05   9.672582E-01
   68.4000   1.508914E-02   2.121837E-04   5.518412E+01  -1.749412E-03  -3.960239E-05   9.673684E-01
   68.4500   1.508438E-02   2.133146E-04   5.523250E+01   1.540586E-03   7.444038E-05   9.674763E-01
   68.5000   1.525130E-02   2.163504E-04   5.528087E+01   5.207976E-03   1.638553E-05   9.675823E-01
   68.5500   1.559026E-02   2.153829E-04   5.532925E+01   7.999994E-03  -1.941891E-05   9.676895E-01
   68.6000   1.601784E-02   2.173052E-04   5.537764E+01   8.892908E-03   9.643983E-05   9.677976E-01
   68.6500   1.646568E-02   2.223423E-04   5.542603E+01   8.867718E-03   7.157013E-05   9.679046E-01
   68.7000   1.688439E-02   2.231421E-04   5.547443E+01   7.598245E-03  -2.386515E-05   9.680100E-01
   68.7500   1.719586E-02   2.228483E-04   5.552283E+01   4.659209E-03   3.174353E-05   9.681187E-01
   68.8000   1.733857E-02   2.258839E-04   5.557124E+01   1.004032E-03   6.465687E-05   9.682263E-01
   68.8500   1.730246E-02   2.265078E-04   5.561966E+01  -2.372644E-03  -4.987377E-05   9.683307E-01
   68.9000   1.710202E-02   2.227879E-04   5.566808E+01  -5.649655E-03  -6.439456E-05   9.684368E-01
   68.9500   1.674274E-02   2.220655E-04   5.571650E+01  -8.557756E-03   2.772447E-05   9.685412E-01
   69.0000   1.628219E-02   2.222308E-04   5.576493E+01  -9.439920E-03  -5.363978E-05   9.686433E-01
   69.0500   1.582811E-02   2.169557E-04   5.581336E+01  -8.568172E-03  -1.206346E-04   9.687492E-01
   69.1000   1.543758E-02   2.139635E-04   5.586180E+01  -6.848007E-03   1.270105E-05   9.688596E-01
   69.1500   1.517494E-02   2.157932E-04   5.591025E+01  -3.328078E-03   1.971166E-05   9.689718E-01
   69.2000   1.512279E-02   2.141427E-04   5.595870E+01   1.208856E-03  -6.754356E-05   9.690848E-01
   69.2500   1.527956E-02   2.126625E-04   5.600716E+01   4.896120E-03   3.523745E-05   9.692004E-01
   69.3000   1.560246E-02   2.170198E-04   5.605562E+01   7.965497E-03   1.043539E-04   9.693166E-01
   69.3500   1.606944E-02   2.197471E-04   5.610409E+01   1.053216E-02  -3.511397E-06   9.694333E-01
   69.4000   1.661325E-02   2.195360E-04   5.615257E+01   1.066560E-02   3.779657E-05   9.695489E-01
   69.4500   1.710054E-02   2.243402E-04   5.620105E+01   8.711999E-03   1.212751E-04   9.696621E-01
   69.5000   1.747641E-02   2.277251E-04   5.624953E+01   6.152497E-03  -2.925727E-06   9.697739E-01
   69.5500   1.768758E-02   2.259466E-04   5.629802E+01   1.978244E-03  -2.869745E-05   9.698826E-01
   69.6000   1.765999E-02   2.268192E-04   5.634652E+01  -2.981489E-03   4.889908E-05   9.699908E-01
   69.6500   1.740922E-02   2.277586E-04   5.639502E+01  -6.863026E-03  -3.462285E-05   9.700970E-01
   69.7000   1.698808E-02   2.237013E-04   5.644353E+01  -9.874352E-03  -9.993885E-05   9.702002E-01
   69.7500   1.643780E-02   2.204482E-04   5.649204E+01  -1.184497E-02  -2.352372E-05   9.703035E-01
   69.8000   1.584094E-02   2.197972E-04   5.654056E+01  -1.164539E-02  -2.730166E-05   9.704047E-01
   69.8500   1.530699E-02   2.165297E-04   5.658908E+01  -9.473933E-03  -9.311838E-05   9.705026E-01
   69.9000   1.490793E-02   2.130223E-04   5.663761E+01  -6.356225E-03  -2.618580E-05   9.705999E-01
   69.9500   1.469290E-02   2.135629E-04   5.668614E+01  -1.967485E-03   2.347047E-05   9.706993E-01
   70.0000   1.472802E-02   2.135485E-04   5.673468E+01   3.364855E-03  -2.231678E-05   9.708019E-01
   70.0500   1.501121E-02   2.133466E-04   5.678322E+01   7.679257E-03   3.720405E-05   9.709043E-01
   70.1000   1.547336E-02   2.173151E-04   5.683177E+01   1.064788E-02   9.877134E-05   9.710056E-01
   70.1500   1.605674E-02   2.208483E-04   5.688032E+01   1.239444E-02   3.447865E-05   9.711066E-01
   70.2000   1.666761E-02   2.223240E-04   5.692888E+01   1.149742E-02   5.093274E-05   9.712036E-01
   70.2500   1.716783E-02   2.264239E-04   5.697744E+01   8.316673E-03   9.155629E-05   9.712960E-01
   70.3000   1.748859E-02   2.288447E-04   5.702601E+01   4.425200E-03  -7.588051E-06   9.713890E-01
   70.3500   1.759314E-02   2.271245E-04   5.707458E+01  -4.421302E-04  -3.075525E-05   9.714829E-01
   70.4000   1.743980E-02   2.272061E-04   5.712316E+01  -5.539707E-03   2.217128E-05   9.715767E-01
   70.4500   1.706795E-02   2.267663E-04   5.717174E+01  -9.005306E-03  -5.945112E-05   9.716723E-01
   70.5000   1.656409E-02   2.219957E-04   5.722033E+01  -1.096753E-02  -1.017473E-04   9.717705E-01
   70.5500   1.599431E-02   2.189431E-04   5.726892E+01  -1.148427E-02  -1.821373E-05   9.718712E-01
   70.6000   1.545911E-02   2.181652E-04   5.731751E+01  -9.475555E-03  -3.964689E-05   9.719745E-01
   70.6500   1.507719E-02   2.145905E-04   5.736611E+01  -5.662367E-03  -8.153815E-05   9.720800E-01
   70.7000   1.489663E-02   2.128106E-04   5.741472E+01  -1.539406E-03   2.487089E-05   9.721857E-01
   70.7500   1.493012E-02   2.156269E-04   5.746333E+01   2.936361E-03   5.740658E-05   9.722882E-01
