Time	RotTorq	YawBrFxp	YawBrFyp
34.7	583900.0	198600.0	10090.0
34.75	589200.0	194500.0	4625.0
34.8	599000.0	190400.0	-641.9
34.85	609000.0	187400.0	-5376.0
34.9	614900.0	185300.0	-9636.0
34.95	614300.0	183600.0	-13740.0
35.0	607800.0	181300.0	-17980.0
35.05	599400.0	178200.0	-22320.0
35.1	593500.0	174700.0	-26480.0
35.15	593400.0	171600.0	-30150.0
35.2	599700.0	169300.0	-33190.0
35.25	609800.0	167800.0	-35720.0
35.3	620000.0	166500.0	-37980.0
35.35	627000.0	165000.0	-40160.0
35.4	628300.0	163100.0	-42270.0
35.45	623900.0	161400.0	-44130.0
35.5	616000.0	160400.0	-45510.0
35.55	608400.0	160500.0	-46210.0
35.6	605600.0	161200.0	-46270.0
35.65	609100.0	162000.0	-45940.0
35.7	617000.0	162700.0	-45510.0
35.75	625700.0	163100.0	-44990.0
35.8	630900.0	163400.0	-44090.0
35.85	629400.0	164100.0	-42420.0
35.9	622000.0	165700.0	-39820.0
35.95	611600.0	168200.0	-36440.0
36.0	603700.0	171200.0	-32659.999999999996
36.05	601500.0	174000.0	-28970.0
36.1	606500.0	176100.0	-25520.0
36.15	616600.0	177700.0	-22110.0
36.2	627100.0	179700.0	-18320.0
36.25	633100.0	182900.0	-13920.0
36.3	631400.0	187600.0	-9096.0
36.35	622800.0	193200.0	-4288.0
36.4	610700.0	198600.0	131.70000000000002
36.45	600200.0	203100.0	4054.0000000000005
36.5	595900.0	206300.0	7731.0
36.55	600000.0	208600.0	11530.0
36.6	610000.0	210600.0	15570.0
36.65	621000.0	212900.0	19680.0
36.7	627300.0	215800.0	23560.0
36.75	625700.0	219200.0	26970.0
36.8	617000.0	222600.0	29920.0
36.85	605100.0	224700.0	32540.0
36.9	595100.0	225000.0	34980.0
36.95	591900.0	223700.0	37240.0
37.0	596400.0	221700.0	39120.0
37.05	606200.0	220000.0	40360.0
37.1	616900.0	218700.0	40890.0
37.15	623900.0	217200.0	40870.0
37.2	623600.0	214600.0	40530.0
37.25	616700.0	210800.0	40060.0
37.3	607300.0	206900.0	39440.0
37.35	599800.0	203400.0	38440.0
37.4	597000.0	200300.0	36780.0
37.45	600100.0	197100.0	34490.0
37.5	608200.0	193700.0	31890.0
37.55	618100.0	189900.0	29290.0
37.6	626100.0	186100.0	26760.0
37.65	629000.0	182600.0	24130.0
37.7	626600.0	179600.0	21130.0
37.75	620500.0	177400.0	17600.0
37.8	614100.0	175800.0	13610.0
37.85	610700.0	174600.0	9425.0
37.9	612400.0	173300.0	5297.0
37.95	618700.0	171600.0	1276.0
38.0	627000.0	169400.0	-2781.0
38.05	633800.0	166900.0	-7046.0
38.1	635800.0	164800.0	-11530.0
38.15	632200.0	163300.0	-16000.0
38.2	624700.0	162700.0	-20120.0
38.25	617100.0	162400.0	-23750.0
38.3	613100.0	161900.0	-26950.0
38.35	614900.0	161200.0	-29930.0
38.4	621900.0	160800.0	-32910.0
38.45	630500.0	160900.0	-35850.0
38.5	636400.0	161500.0	-38450.0
38.55	637300.0	162700.0	-40380.0
38.6	633300.0	164200.0	-41520.0
38.65	627000.0	165800.0	-42050.0
38.7	621700.0	167600.0	-42410.0
38.75	620500.0	170300.0	-42870.0
38.8	624400.0	173900.0	-43340.0
38.85	631400.0	178300.0	-43430.0
38.9	638300.0	183100.0	-42710.0
38.95	642100.0	187600.0	-41100.0
39.0	640500.0	191700.0	-38900.0
39.05	633900.0	195300.0	-36490.0
39.1	625000.0	198800.0	-34130.0
39.15	618400.0	202300.0	-31680.0
39.2	617000.0	205600.0	-28920.0
39.25	621200.0	208500.0	-25640.0
39.3	629400.0	210900.0	-21830.0
39.35	637500.0	212900.0	-17740.0
39.4	641900.0	214700.0	-13630.0
39.45	640200.0	216400.0	-9652.0
39.5	633200.0	217800.0	-5752.0
39.55	624100.0	218600.0	-1795.0
39.6	616900.0	218500.0	2297.0
39.65	614300.0	217500.0	6427.0
39.7	617000.0	216200.0	10410.0
39.75	623800.0	214800.0	14140.0
39.8	631400.0	213400.0	17620.0
39.85	635900.0	211700.0	20960.0
39.9	635000.0	209500.0	24300.0
39.95	629100.0	206900.0	27680.0
40.0	621000.0	204000.0	30950.0
40.05	614300.0	200900.0	33870.0
40.1	611900.0	197700.0	36230.0
40.15	615200.0	194100.0	38010.0
40.2	622500.0	190600.0	39320.0
40.25	630400.0	187700.0	40320.0
40.3	635600.0	185500.0	41090.0
40.35	635400.0	183800.0	41510.0
40.4	630000.0	182000.0	41420.0
40.45	621700.0	179600.0	40730.0
40.5	614500.0	177000.0	39470.0
40.55	611700.0	174800.0	37760.0
40.6	614600.0	173400.0	35740.0
40.65	621500.0	172600.0	33420.0
40.7	629200.0	171900.0	30730.0
40.75	634100.0	170900.0	27630.0
40.8	634200.0	169400.0	24200.0
40.85	629500.0	167400.0	20580.0
40.9	622300.0	165400.0	16910.0
40.95	616100.0	163700.0	13190.0
41.0	613700.0	163100.0	9277.0
41.05	615500.0	163400.0	5038.0
41.1	620600.0	163900.0	484.8
41.15	626600.0	164200.0	-4230.0
41.2	630900.0	164300.0	-8857.0
41.25	631600.0	164600.0	-13190.0
41.3	627900.0	165700.0	-17170.0
41.35	622100.0	167900.0	-20950.0
41.4	617500.0	171200.0	-24670.0
41.45	617300.0	174500.0	-28320.0
41.5	622400.0	177100.0	-31710.0
41.55	630200.0	179100.0	-34690.0
41.6	637200.0	181300.0	-37210.0
41.65	640100.0	184700.0	-39360.0
41.7	638500.0	189100.0	-41160.0
41.75	634100.0	193500.0	-42610.0
41.8	629700.0	196200.0	-43630.0
41.85	627500.0	197100.0	-44180.0
41.9	627900.0	197200.0	-44340.0
41.95	630700.0	198200.0	-44170.0
42.0	635100.0	201000.0	-43670.0
42.05	639700.0	204900.0	-42820.0
42.1	642300.0	208400.0	-41570.0
42.15	641400.0	210000.0	-39900.0
42.2	636800.0	209400.0	-37790.0
42.25	629800.0	207500.0	-35220.0
42.3	623700.0	206400.0	-32189.999999999996
42.35	621200.0	206900.0	-28740.0
42.4	623300.0	208400.0	-25000.0
42.45	628500.0	209100.0	-21070.0
42.5	634300.0	207500.0	-17000.0
42.55	638900.0	203700.0	-12750.0
42.6	640300.0	199600.0	-8303.0
42.65	637400.0	196900.0	-3708.0
42.7	631800.0	196200.0	962.2
42.75	625700.0	196200.0	5593.0
42.8	621900.0	195400.0	10090.0
42.85	622100.0	193200.0	14370.0
42.9	626200.0	190100.0	18420.0
42.95	632400.0	187500.0	22220.0
43.0	637600.0	186200.0	25780.0
43.05	639200.0	186300.0	29150.0
43.1	636200.0	186700.0	32270.000000000004
43.15	629300.0	186400.0	35130.0
43.2	621500.0	184700.0	37660.0
43.25	615900.0	182000.0	39800.0
43.3	614800.0	179600.0	41490.0
43.35	618600.0	177900.0	42670.0
43.4	625900.0	177500.0	43330.0
43.45	632600.0	177300.0	43450.0
43.5	635500.0	176100.0	43090.0
43.55	633200.0	173600.0	42310.0
43.6	626300.0	170700.0	41150.0
43.65	617500.0	169200.0	39590.0
43.7	610100.0	170000.0	37620.0
43.75	607100.0	172200.0	35180.0
43.8	609500.0	174300.0	32250.0
43.85	616100.0	175000.0	28890.0
43.9	623900.0	174600.0	25220.0
43.95	629400.0	174200.0	21390.0
44.0	630500.0	175100.0	17490.0
44.05	626800.0	177900.0	13570.0
44.1	620000.0	181600.0	9563.0
44.15	613100.0	185000.0	5400.0
44.2	609500.0	187200.0	1079.0
44.25	610500.0	188300.0	-3400.0
44.3	616100.0	189100.0	-7953.0
44.35	624300.0	190100.0	-12470.0
44.4	631900.0	191400.0	-16840.0
44.45	636500.0	192800.0	-20970.0
44.5	635800.0	194000.0	-24910.0
44.55	630000.0	194800.0	-28680.0
44.6	622100.0	195200.0	-32150.0
44.65	616400.0	195500.0	-35250.0
44.7	615500.0	196200.0	-37940.0
44.75	619500.0	197500.0	-40250.0
44.8	626700.0	198500.0	-42250.0
44.85	633800.0	198500.0	-43920.0
44.9	638100.0	197600.0	-45150.0
44.95	638100.0	196400.0	-45800.0
45.0	634100.0	195500.0	-45820.0
45.05	627800.0	195000.0	-45250.0
45.1	621900.0	194600.0	-44190.0
45.15	618700.0	194000.0	-42810.0
45.2	620000.0	193100.0	-41180.0
45.25	625500.0	191800.0	-39300.0
45.3	632700.0	190000.0	-37110.0
45.35	638200.0	187500.0	-34510.0
45.4	639500.0	184300.0	-31400.0
45.45	636000.0	181400.0	-27800.0
45.5	629700.0	179600.0	-23790.0
45.55	623100.0	179000.0	-19540.0
45.6	618700.0	179000.0	-15220.0
45.65	618100.0	178500.0	-10900.0
45.7	621900.0	176900.0	-6532.0
45.75	628200.0	174400.0	-2025.9999999999998
45.8	633300.0	172400.0	2612.0
45.85	634400.0	171500.0	7307.0
45.9	630800.0	172100.0	11920.0
45.95	624200.0	173300.0	16300.0
46.0	617300.0	173800.0	20320.0
46.05	612800.0	172900.0	23950.0
46.1	612100.0	170900.0	27230.0
46.15	615100.0	169200.0	30300.0
46.2	619300.0	168700.0	33160.0
46.25	621700.0	169800.0	35760.0
46.3	620200.0	171700.0	37930.0
46.35	614200.0	173400.0	39580.0
46.4	606600.0	174200.0	40800.0
46.45	601200.0	174200.0	41750.0
46.5	600200.0	174200.0	42430.0
46.55	603700.0	175300.0	42790.0
46.6	609500.0	177900.0	42590.0
46.65	614900.0	181500.0	41760.0
46.7	617800.0	185000.0	40350.0
46.75	617300.0	187400.0	38550.0
46.8	614200.0	188700.0	36550.0
46.85	610100.0	189900.0	34310.0
46.9	606800.0	192100.0	31650.0
46.95	605600.0	195400.0	28370.0
47.0	607600.0	198600.0	24570.0
47.05	612100.0	201100.0	20460.0
47.1	616700.0	202500.0	16270.0
47.15	619400.0	203400.0	12110.0
47.2	619200.0	204000.0	7974.0
47.25	616500.0	204600.0	3757.0
47.3	613000.0	205100.0	-591.5
47.35	610900.0	205400.0	-5015.0
47.4	611400.0	205200.0	-9402.0
47.45	614400.0	204700.0	-13660.0
47.5	618100.0	204100.0	-17760.0
47.55	620700.0	203400.0	-21710.0
47.6	621100.0	202400.0	-25480.0
47.65	619500.0	201000.0	-28970.0
47.7	617200.0	199000.0	-32070.0
47.75	615300.0	196600.0	-34780.0
47.8	614700.0	194500.0	-37160.0
47.85	616100.0	193400.0	-39290.0
47.9	618400.0	192800.0	-41170.0
47.95	620800.0	191500.0	-42690.0
48.0	621800.0	189000.0	-43660.0
48.05	621500.0	185700.0	-43920.0
48.1	619800.0	182800.0	-43520.0
48.15	618000.0	181000.0	-42620.0
48.2	616800.0	180300.0	-41440.0
48.25	616900.0	179500.0	-40130.0
48.3	618900.0	177700.0	-38590.0
48.35	621900.0	174300.0	-36610.0
48.4	624200.0	170400.0	-34060.0
48.45	624700.0	167400.0	-30930.0
48.5	622700.0	166000.0	-27450.0
48.55	618800.0	166200.0	-23880.0
48.6	613900.0	166600.0	-20410.0
48.65	610300.0	165700.0	-16990.0
48.7	609300.0	162800.0	-13370.0
48.75	611500.0	158600.0	-9331.0
48.8	615200.0	155100.0	-4910.0
48.85	617500.0	154100.0	-372.0
48.9	615900.0	155800.0	3943.0
48.95	610400.0	158800.0	7931.0
49.0	603600.0	161000.0	11760.0
49.05	598300.0	161000.0	15640.0
49.1	597400.0	159400.0	19630.0
49.15	601200.0	158300.0	23500.0
49.2	607800.0	159600.0	26940.0
49.25	613700.0	164000.0	29720.0
49.3	615300.0	170000.0	31900.0
49.35	612000.0	175400.0	33850.0
49.4	605000.0	178500.0	35840.0
49.45	597600.0	179500.0	37870.0
49.5	593600.0	180100.0	39570.0
49.55	594600.0	182300.0	40470.0
49.6	600200.0	186300.0	40410.0
49.65	608100.0	191200.0	39650.0
49.7	615100.0	195700.0	38730.0
49.75	617100.0	198600.0	37890.0
49.8	613000.0	200000.0	37090.0
49.85	604500.0	200700.0	35970.0
49.9	595300.0	202000.0	34180.0
49.95	589700.0	204300.0	31600.0
50.0	589800.0	207000.0	28420.0
50.05	595300.0	209000.0	24970.0
50.1	603800.0	209700.0	21550.0
50.15	611600.0	209500.0	18160.0
50.2	614600.0	209500.0	14580.0
50.25	611300.0	209900.0	10660.0
50.3	602900.0	210400.0	6480.0
50.35	592900.0	210100.0	2277.0
50.4	586300.0	208800.0	-1691.0
50.45	585900.0	206800.0	-5429.0
50.5	591700.0	204300.0	-9114.0
50.55	601400.0	201800.0	-12900.0
50.6	610400.0	199400.0	-16830.0
50.65	615000.0	197300.0	-20690.0
50.7	613700.0	195600.0	-24130.0
50.75	607200.0	193900.0	-26970.0
50.8	598700.0	191500.0	-29270.0
50.85	592400.0	188300.0	-31330.0
50.9	591800.0	184500.0	-33390.0
50.95	597400.0	180200.0	-35530.0
51.0	606400.0	176100.0	-37540.0
51.05	615200.0	172800.0	-39090.0
51.1	620400.0	170400.0	-39910.0
51.15	619300.0	168400.0	-40020.0
51.2	612000.0	166500.0	-39700.0
51.25	601800.0	164400.0	-39170.0
51.3	593500.0	161800.0	-38490.0
51.35	590600.0	158500.0	-37540.0
51.4	594800.0	154700.0	-36070.0
51.45	603600.0	151300.0	-34030.0
51.5	612700.0	149300.0	-31560.0
51.55	616800.0	149300.0	-28960.0
51.6	614000.0	150600.0	-26330.0
51.65	605700.0	151800.0	-23500.0
51.7	596000.0	152400.0	-20300.0
51.75	589900.0	152100.0	-16680.0
51.8	590400.0	151700.0	-12820.0
51.85	597700.0	152200.0	-9018.0
51.9	608400.0	154300.0	-5472.0
51.95	616800.0	157800.0	-2171.0
52.0	618900.0	162100.0	1195.0
52.05	613800.0	166300.0	4915.0
52.1	603800.0	170300.0	8962.0
52.15	593400.0	174100.0	13010.0
52.2	587100.0	177600.0	16620.0
52.25	588000.0	180800.0	19630.0
52.3	595900.0	183800.0	22220.0
52.35	606900.0	187000.0	24650.0
52.4	615100.0	190600.0	27100.0
52.45	616100.0	194300.0	29510.0
52.5	608500.0	197500.0	31670.0
52.55	595800.0	200000.0	33380.0
52.6	582900.0	202100.0	34510.0
52.65	575400.0	204200.0	35130.0
52.7	576000.0	206600.0	35390.0
52.75	584200.0	209400.0	35430.0
52.8	595500.0	212000.0	35220.0
52.85	603900.0	213700.0	34610.0
52.9	604900.0	214000.0	33570.0
52.95	598000.0	213300.0	32189.999999999996
53.0	586100.0	212600.0	30600.0
53.05	574800.0	212600.0	28860.0
53.1	569100.0	213400.0	26900.0
53.15	571200.0	213800.0	24540.0
53.2	579800.0	212400.0	21670.0
53.25	590800.0	208900.0	18360.0
53.3	599200.0	204400.0	14800.0
53.35	601500.0	200500.0	11280.0
53.4	596600.0	197800.0	7972.0
53.45	586500.0	196000.0	4803.0
53.5	576200.0	194300.0	1564.0
53.55	571100.0	191500.0	-1950.0
53.6	574200.0	186900.0	-5767.0
53.65	584000.0	180900.0	-9722.0
53.7	596300.0	175100.0	-13520.0
53.75	605600.0	170700.0	-16910.0
53.8	607500.0	168200.0	-19860.0
53.85	601100.0	166800.0	-22500.0
53.9	589200.0	164700.0	-25030.0
53.95	577300.0	160900.0	-27520.0
54.0	571200.0	155700.0	-29890.0
54.05	574200.0	150700.0	-31980.0
54.1	584400.0	147200.0	-33720.0
54.15	596300.0	145600.0	-35110.0
54.2	604500.0	145200.0	-36190.0
54.25	605300.0	144700.0	-36970.0
54.3	599200.0	143400.0	-37370.0
54.35	589800.0	141700.0	-37290.0
54.4	581900.0	140400.0	-36720.0
54.45	578900.0	140500.0	-35810.0
54.5	582400.0	142300.0	-34700.0
54.55	590800.0	145100.0	-33390.0
54.6	599800.0	147800.0	-31840.0
54.65	605000.0	149900.0	-29940.0
54.7	603600.0	151600.0	-27600.0
54.75	597300.0	153600.0	-24780.0
54.8	589400.0	156600.0	-21620.0
54.85	583600.0	160400.0	-18350.0
54.9	583100.0	164600.0	-15170.0
54.95	587700.0	168600.0	-12120.0
55.0	594700.0	172300.0	-9141.0
55.05	599500.0	176000.0	-6080.0
55.1	599400.0	179800.0	-2713.0
55.15	593700.0	183600.0	967.0999999999999
55.2	584700.0	187300.0	4807.0
55.25	576300.0	190800.0	8557.0
55.3	571100.0	194400.0	11970.0
55.35	570200.0	198000.0	14990.0
55.4	573100.0	201300.0	17750.0
55.45	577900.0	204200.0	20460.0
55.5	582200.0	206500.0	23230.0
55.55	582800.0	207700.0	25880.0
55.6	578900.0	207700.0	28220.0
55.65	571700.0	206700.0	30110.0
55.7	563900.0	205600.0	31550.0
55.75	558600.0	205400.0	32670.0
55.8	556900.0	206100.0	33520.0
55.85	559200.0	206800.0	34060.0
55.9	564300.0	206300.0	34160.0
55.95	570400.0	204200.0	33770.0
56.0	574200.0	201000.0	32950.0
56.05	573600.0	197500.0	31850.0
56.1	568500.0	194600.0	30650.0
56.15	561300.0	192900.0	29400.0
56.2	555800.0	191700.0	27950.0
56.25	554800.0	189700.0	26080.0
56.3	558400.0	186400.0	23620.0
56.35	564700.0	182400.0	20630.0
56.4	571200.0	178600.0	17450.0
56.45	574900.0	175500.0	14320.0
56.5	574300.0	172800.0	11330.0
56.55	569300.0	169400.0	8325.0
56.6	562400.0	164800.0	5119.0
56.65	556600.0	159600.0	1604.0
56.7	554900.0	154800.0	-2130.0
56.75	557300.0	151000.0	-5918.0
56.8	562300.0	148200.0	-9570.0
56.85	567700.0	145900.0	-13000.0
56.9	571300.0	143000.0	-16219.999999999998
56.95	571900.0	139300.0	-19300.0
57.0	569700.0	135700.0	-22220.0
57.05	566000.0	133400.0	-24940.0
57.1	562600.0	133000.0	-27390.0
57.15	561100.0	134200.0	-29540.0
57.2	562600.0	136000.0	-31430.0
57.25	566200.0	137400.0	-33070.0
57.3	570500.0	138200.0	-34490.0
57.35	574000.0	139300.0	-35640.0
57.4	575500.0	141800.0	-36480.0
57.45	575000.0	146000.0	-36920.0
57.5	573000.0	151100.0	-36970.0
57.55	571000.0	155800.0	-36670.0
57.6	570100.0	159400.0	-36060.0
57.65	570600.0	162100.0	-35230.0
57.7	571700.0	165200.0	-34160.0
57.75	572100.0	169400.0	-32790.0
57.8	571300.0	174500.0	-30950.0
57.85	569400.0	179300.0	-28550.0
57.9	566800.0	182900.0	-25640.0
57.95	564200.0	185200.0	-22420.0
58.0	562300.0	187100.0	-19120.0
58.05	561400.0	189300.0	-15880.0
58.1	561600.0	192700.0	-12640.0
58.15	562100.0	197000.0	-9240.0
58.2	561700.0	200700.0	-5613.0
58.25	559600.0	202500.0	-1808.0
58.3	556000.0	202200.0	2023.0000000000002
58.35	552100.0	200900.0	5737.0
58.4	549800.0	200000.0	9270.0
58.45	549400.0	200700.0	12600.0
58.5	550500.0	202400.0	15760.0
58.55	552000.0	203800.0	18790.0
58.6	552900.0	203800.0	21700.0
58.65	552800.0	202200.0	24420.0
58.7	551500.0	199700.0	26910.0
58.75	549500.0	197800.0	29120.0
58.8	547400.0	196900.0	31050.0
58.85	546600.0	196100.0	32689.999999999996
58.9	547000.0	194100.0	33980.0
58.95	548500.0	190600.0	34880.0
59.0	550400.0	186500.0	35370.0
59.05	551300.0	183400.0	35400.0
59.1	550500.0	182100.0	34980.0
59.15	548400.0	181700.0	34160.0
59.2	545600.0	180300.0	33030.0
59.25	542900.0	176300.0	31640.0
59.3	541200.0	169900.0	30000.0
59.35	541300.0	162800.0	28070.0
59.4	543400.0	157400.0	25790.0
59.45	546200.0	154600.0	23130.0
59.5	548300.0	153800.0	20160.0
59.55	548800.0	153200.0	16970.0
59.6	547200.0	151000.0	13660.0
59.65	544100.0	146900.0	10290.0
59.7	541200.0	142100.0	6891.0
59.75	540000.0	138700.0	3434.0
59.8	541800.0	137800.0	-125.1
59.85	546100.0	139200.0	-3838.0
59.9	551300.0	141200.0	-7675.0
59.95	555100.0	142300.0	-11510.0
60.0	555800.0	142200.0	-15190.0
60.05	553600.0	142000.0	-18630.0
60.1	550600.0	143300.0	-21810.0
60.15	548800.0	146900.0	-24860.0
60.2	549700.0	151800.0	-27810.0
60.25	553000.0	156400.0	-30590.0
60.3	557500.0	159600.0	-33100.0
60.35	561500.0	161500.0	-35170.0
60.4	563000.0	163000.0	-36790.0
60.45	560900.0	165600.0	-37950.0
60.5	555700.0	169700.0	-38720.0
60.55	550100.0	174900.0	-39080.0
60.6	546500.0	180000.0	-39110.0
60.65	546100.0	183600.0	-38860.0
60.7	549100.0	185500.0	-38280.0
60.75	553700.0	186400.0	-37280.0
60.8	557400.0	187600.0	-35840.0
60.85	557900.0	189900.0	-33960.0
60.9	554400.0	192900.0	-31740.0
60.95	548100.0	195500.0	-29250.0
61.0	541400.0	196500.0	-26540.0
61.05	537300.0	195900.0	-23560.0
61.1	537300.0	194900.0	-20270.0
61.15	541200.0	194600.0	-16720.0
61.2	547000.0	195100.0	-13020.0
61.25	551800.0	195800.0	-9278.0
61.3	553700.0	195500.0	-5523.0
61.35	552000.0	193600.0	-1711.0
61.4	547700.0	190700.0	2217.0
61.45	542900.0	188100.0	6259.0
61.5	539900.0	187200.0	10270.0
61.55	539900.0	187700.0	14030.0
61.6	542700.0	188200.0	17390.0
61.65	545600.0	187100.0	20350.0
61.7	546700.0	184000.0	23130.0
61.75	545700.0	179900.0	25910.0
61.8	542900.0	176400.0	28670.0
61.85	539000.0	174300.0	31200.0
61.9	535800.0	173100.0	33240.0
61.95	534600.0	171700.0	34710.0
62.0	536200.0	169000.0	35700.0
62.05	539300.0	164900.0	36380.0
62.1	542500.0	160800.0	36890.0
62.15	543700.0	158000.0	37150.0
62.2	541700.0	157000.0	36950.0
62.25	537500.0	156900.0	36130.0
62.3	532900.0	155900.0	34710.0
62.35	530300.0	153400.0	32930.0
62.4	530900.0	150300.0	30980.0
62.45	534200.0	148500.0	28880.0
62.5	538600.0	149400.0	26470.0
62.55	542300.0	152700.0	23570.0
62.6	543600.0	156400.0	20150.0
62.65	542700.0	158600.0	16420.0
62.7	540300.0	158600.0	12640.0
62.75	538700.0	157400.0	9041.0
62.8	539100.0	157100.0	5528.0
62.85	541700.0	159500.0	1866.0
62.9	545400.0	165000.0	-2122.0
62.95	548800.0	171600.0	-6398.0
63.0	551300.0	176700.0	-10630.0
63.05	551700.0	178700.0	-14570.0
63.1	550100.0	178000.0	-18070.0
63.15	547400.0	177300.0	-21210.0
63.2	545000.0	178700.0	-24190.0
63.25	544400.0	182800.0	-27170.0
63.3	545800.0	188200.0	-30160.0
63.35	548300.0	192100.0	-32960.0
63.4	550900.0	193200.0	-35320.0
63.45	552700.0	191700.0	-37060.0
63.5	553400.0	189400.0	-38180.0
63.55	552600.0	188700.0	-38920.0
63.6	550000.0	190000.0	-39510.0
63.65	547000.0	192300.0	-39950.0
63.7	545400.0	193500.0	-40000.0
63.75	545900.0	192300.0	-39450.0
63.8	548100.0	189600.0	-38240.0
63.85	551100.0	187200.0	-36570.0
63.9	553300.0	186800.0	-34700.0
63.95	553600.0	187800.0	-32790.0
64.0	552700.0	188800.0	-30680.0
64.05	551600.0	188100.0	-28140.0
64.1	551200.0	185600.0	-25010.0
64.15	551700.0	182700.0	-21420.0
64.2	553000.0	180900.0	-17680.0
64.25	554300.0	180900.0	-14080.0
64.3	554400.0	181800.0	-10670.0
64.35	552400.0	182200.0	-7289.0
64.4	549400.0	180700.0	-3622.0
64.45	547100.0	177300.0	483.3
64.5	546600.0	173200.0	4854.0
64.55	547900.0	170200.0	9070.0
64.6	550500.0	169000.0	12810.0
64.65	553700.0	169000.0	16050.0
64.7	555900.0	169000.0	19020.0
64.75	556000.0	167900.0	21980.0
64.8	553900.0	165600.0	25020.0
64.85	549700.0	162800.0	27940.0
64.9	544600.0	160600.0	30420.0
64.95	540000.0	159600.0	32240.000000000004
65.0	538300.0	159700.0	33490.0
65.05	540400.0	160200.0	34420.0
65.1	545500.0	160600.0	35210.0
65.15	550700.0	160600.0	35800.0
65.2	553400.0	160900.0	36030.0
65.25	552800.0	162300.0	35710.0
65.3	548900.0	164800.0	34780.0
65.35	543600.0	167800.0	33360.0
65.4	539500.0	170500.0	31700.0
65.45	539100.0	172400.0	29930.0
65.5	542500.0	174000.0	27970.0
65.55	548400.0	176000.0	25560.0
65.6	554400.0	178900.0	22500.0
65.65	558200.0	182100.0	18910.0
65.7	558200.0	185200.0	15160.0
65.75	554500.0	187700.0	11610.0
65.8	548700.0	189600.0	8324.0
65.85	543900.0	191200.0	5118.0
65.9	542800.0	193000.0	1637.0
65.95	546100.0	194900.0	-2302.0
66.0	552400.0	196400.0	-6560.0
66.05	559500.0	197000.0	-10710.0
66.1	564900.0	196900.0	-14370.0
66.15	566200.0	196300.0	-17490.0
66.2	562300.0	195800.0	-20340.0
66.25	554500.0	195700.0	-23230.0
66.3	546100.0	195400.0	-26290.0
66.35	541100.0	194300.0	-29310.0
66.4	542700.0	192000.0	-31910.0
66.45	550900.0	188500.0	-33850.0
66.5	562700.0	185200.0	-35210.0
66.55	572900.0	183200.0	-36270.0
66.6	576800.0	182900.0	-37300.0
66.65	572900.0	183700.0	-38240.0
66.7	563000.0	183800.0	-38810.0
66.75	552400.0	182400.0	-38680.0
66.8	546500.0	179700.0	-37760.0
66.85	548700.0	176700.0	-36260.0
66.9	558600.0	174500.0	-34590.0
66.95	571200.0	173500.0	-33100.0
67.0	580700.0	173500.0	-31730.0
67.05	583000.0	173600.0	-30060.0
67.1	576800.0	172700.0	-27690.0
67.15	565000.0	170500.0	-24480.0
67.2	553400.0	168200.0	-20710.0
67.25	547200.0	166600.0	-16960.0
67.3	549800.0	165800.0	-13640.0
67.35	559800.0	165500.0	-10780.0
67.4	571900.0	165100.0	-8004.0
67.45	579900.0	163900.0	-4816.0
67.5	579200.0	162000.0	-1055.0
67.55	569100.0	159900.0	3038.0
67.6	553900.0	158700.0	7022.0
67.65	539900.0	159100.0	10520.0
67.7	533200.0	160800.0	13480.0
67.75	537500.0	162600.0	16170.000000000002
67.8	550500.0	163400.0	18830.0
67.85	566100.0	163000.0	21520.0
67.9	575800.0	162700.0	24020.0
67.95	574800.0	163800.0	26150.0
68.0	563500.0	166800.0	27830.0
68.05	547100.0	171000.0	29130.0
68.1	533700.0	174700.0	30220.0
68.15	528900.0	176500.0	31090.0
68.2	535100.0	176800.0	31630.0
68.25	549400.0	176900.0	31620.0
68.3	565500.0	178600.0	31060.0
68.35	575900.0	182300.0	30050.0
68.4	575500.0	186800.0	28840.0
68.45	564800.0	190500.0	27660.0
68.5	548900.0	192400.0	26570.0
68.55	535200.0	192400.0	25320.0
68.6	530100.0	191600.0	23580.0
68.65	535700.0	191300.0	21080.0
68.7	549500.0	192300.0	17930.0
68.75	566000.0	194400.0	14530.0
68.8	577600.0	196100.0	11270.0
68.85	578300.0	196000.0	8318.0
68.9	567300.0	193800.0	5575.0
68.95	549700.0	190600.0	2771.0
69.0	533600.0	187700.0	-337.9
69.05	526600.0	186000.0	-3800.0
69.1	532400.0	185200.0	-7414.0
69.15	548500.0	184100.0	-10900.0
69.2	567800.0	182000.0	-14100.0
69.25	581900.0	179200.0	-16970.0
69.3	584800.0	176400.0	-19610.0
69.35	576100.0	174700.0	-22100.0
69.4	560100.0	174500.0	-24440.0
69.45	544300.0	174800.0	-26570.0
69.5	536100.0	174200.0	-28370.0
69.55	539400.0	172200.0	-29860.0
69.6	552900.0	169600.0	-31130.0
69.65	571000.0	167400.0	-32280.0
69.7	586000.0	166600.0	-33290.0
69.75	591600.0	167000.0	-33990.0
69.8	586300.0	167600.0	-34120.0
69.85	572700.0	167600.0	-33580.0
69.9	556300.0	166900.0	-32580.0
69.95	544200.0	166000.0	-31420.0
70.0	541500.0	165300.0	-30260.0
